time,favorites,link,rts
2017-06-28 00:49:00+00:00,6,https://arxiv.org/abs/1706.08672,0
2017-06-28 00:49:21+00:00,1,https://arxiv.org/abs/1706.08811,0
2017-06-28 00:49:37+00:00,1,https://arxiv.org/abs/1706.08665,0
2017-06-28 00:49:57+00:00,3,https://arxiv.org/abs/1706.08519,0
2017-06-28 00:50:17+00:00,2,https://arxiv.org/abs/1706.08934,0
2017-06-28 00:51:40+00:00,12,https://arxiv.org/abs/1706.08884,1
2017-06-28 00:52:08+00:00,5,https://arxiv.org/abs/1706.08894,0
2017-07-02 15:25:48+00:00,3,https://arxiv.org/abs/1706.09865,2
2017-07-02 15:26:07+00:00,0,https://arxiv.org/abs/1706.09795,0
2017-07-02 15:26:25+00:00,0,https://arxiv.org/abs/1706.09693,0
2017-07-02 15:26:52+00:00,6,https://arxiv.org/abs/1706.09751,3
2017-07-02 15:29:07+00:00,0,https://arxiv.org/abs/1706.09451,0
2017-07-02 15:29:25+00:00,3,https://arxiv.org/abs/1706.09090,1
2017-07-02 15:29:41+00:00,2,https://arxiv.org/abs/1706.08984,0
2017-07-02 15:30:00+00:00,3,https://arxiv.org/abs/1706.08470,1
2017-07-02 15:30:15+00:00,2,https://arxiv.org/abs/1706.09880,1
2017-07-02 15:30:29+00:00,5,https://arxiv.org/abs/1706.09152,0
2017-07-02 15:31:04+00:00,3,https://arxiv.org/abs/1706.09147,0
2017-07-02 15:31:29+00:00,0,https://arxiv.org/abs/1706.09249,2
2017-07-02 15:33:13+00:00,2,https://arxiv.org/abs/1706.09886,0
2017-07-02 15:33:29+00:00,1,https://arxiv.org/abs/1706.09876,0
2017-07-02 15:33:46+00:00,0,https://arxiv.org/abs/1706.09887,0
2017-07-02 15:34:01+00:00,19,https://arxiv.org/abs/1706.09884,2
2017-07-02 15:34:20+00:00,1,https://arxiv.org/abs/1706.09856,3
2017-07-02 15:34:41+00:00,1,https://arxiv.org/abs/1706.09858,1
2017-07-02 15:35:07+00:00,1,https://arxiv.org/abs/1706.09861,0
2017-07-02 15:35:22+00:00,2,https://arxiv.org/abs/1706.09847,0
2017-07-02 15:35:39+00:00,2,https://arxiv.org/abs/1706.09838,0
2017-07-02 15:43:49+00:00,2,https://arxiv.org/abs/1706.09829,1
2017-07-02 15:44:01+00:00,1,https://arxiv.org/abs/1706.09814,0
2017-07-02 15:44:25+00:00,2,https://arxiv.org/abs/1706.09799,0
2017-07-02 15:44:41+00:00,0,https://arxiv.org/abs/1706.09789,0
2017-07-02 15:44:57+00:00,3,https://arxiv.org/abs/1706.09773,0
2017-07-02 15:45:31+00:00,1,https://arxiv.org/abs/1706.09758,1
2017-07-02 15:45:48+00:00,1,https://arxiv.org/abs/1706.09736,0
2017-07-02 15:46:03+00:00,1,https://arxiv.org/abs/1706.09733,0
2017-07-02 16:12:11+00:00,2,https://arxiv.org/abs/1706.09650,1
2017-07-02 16:14:36+00:00,3,https://arxiv.org/abs/1706.09601,0
2017-07-02 16:14:57+00:00,5,https://arxiv.org/abs/1706.09597,0
2017-07-02 16:23:58+00:00,2,https://arxiv.org/abs/1706.09588,0
2017-07-02 16:24:18+00:00,0,https://arxiv.org/abs/1706.09579,1
2017-07-02 16:24:44+00:00,7,https://arxiv.org/abs/1706.09569,0
2017-07-02 16:25:01+00:00,3,https://arxiv.org/abs/1706.09563,0
2017-07-02 16:25:58+00:00,1,https://arxiv.org/abs/1706.09562,1
2017-07-02 16:26:15+00:00,3,https://arxiv.org/abs/1706.09554,0
2017-07-02 16:29:51+00:00,1,https://arxiv.org/abs/1706.09551,0
2017-07-02 16:30:10+00:00,2,https://arxiv.org/abs/1706.09544,2
2017-07-02 16:30:32+00:00,3,https://arxiv.org/abs/1706.09549,3
2017-07-02 16:30:55+00:00,0,https://arxiv.org/abs/1706.09528,0
2017-07-02 16:31:19+00:00,24,https://arxiv.org/abs/1706.09529,6
2017-07-02 16:31:40+00:00,2,https://arxiv.org/abs/1706.09453,0
2017-07-02 16:31:56+00:00,13,https://arxiv.org/abs/1706.09382,3
2017-07-02 16:32:19+00:00,0,https://arxiv.org/abs/1706.09317,0
2017-07-02 16:32:34+00:00,0,https://arxiv.org/abs/1706.09302,0
2017-07-02 16:32:50+00:00,6,https://arxiv.org/abs/1706.09274,0
2017-07-02 16:33:21+00:00,8,https://arxiv.org/abs/1706.09278,0
2017-07-02 16:33:39+00:00,0,https://arxiv.org/abs/1706.09262,1
2017-07-02 16:33:59+00:00,1,https://arxiv.org/abs/1706.09254,0
2017-07-02 16:34:15+00:00,1,https://arxiv.org/abs/1706.09200,0
2017-07-02 16:34:36+00:00,0,https://arxiv.org/abs/1706.09138,0
2017-07-02 16:34:57+00:00,2,https://arxiv.org/abs/1706.09156,0
2017-07-02 16:35:13+00:00,0,https://arxiv.org/abs/1706.09367,0
2017-07-02 16:35:27+00:00,0,https://arxiv.org/abs/1706.09393,0
2017-07-02 16:35:45+00:00,2,https://arxiv.org/abs/1706.09627,0
2017-07-02 16:36:15+00:00,0,https://arxiv.org/abs/1706.09443,0
2017-07-02 16:36:42+00:00,1,https://arxiv.org/abs/1706.09494,0
2017-07-02 16:37:07+00:00,2,https://arxiv.org/abs/1706.09520,0
2017-07-02 16:37:26+00:00,0,https://arxiv.org/abs/1706.09485,0
2017-07-02 16:37:49+00:00,0,https://arxiv.org/abs/1706.09433,0
2017-07-02 16:38:05+00:00,1,https://arxiv.org/abs/1706.09318,1
2017-07-02 16:38:26+00:00,1,https://arxiv.org/abs/1706.09335,0
2017-07-02 16:38:46+00:00,0,https://arxiv.org/abs/1706.08685,1
2017-07-02 16:39:00+00:00,1,https://arxiv.org/abs/1706.08697,0
2017-07-02 16:39:18+00:00,0,https://arxiv.org/abs/1706.08775,0
2017-07-02 16:39:48+00:00,0,https://arxiv.org/abs/1706.08789,0
2017-07-02 16:40:04+00:00,1,https://arxiv.org/abs/1706.08807,0
2017-07-02 16:40:20+00:00,1,https://arxiv.org/abs/1706.08818,0
2017-07-02 16:40:37+00:00,11,https://arxiv.org/abs/1706.08838,1
2017-07-02 16:41:02+00:00,0,https://arxiv.org/abs/1706.08866,0
2017-07-02 16:41:25+00:00,0,https://arxiv.org/abs/1706.08924,0
2017-07-02 16:41:58+00:00,4,https://arxiv.org/abs/1706.08931,1
2017-07-02 16:42:53+00:00,18,https://arxiv.org/abs/1706.08948,6
2017-07-02 16:43:10+00:00,1,https://arxiv.org/abs/1706.08564,0
2017-07-02 16:43:30+00:00,1,https://arxiv.org/abs/1706.08574,0
2017-07-02 16:43:44+00:00,3,https://arxiv.org/abs/1706.08568,0
2017-07-02 16:44:01+00:00,5,https://arxiv.org/abs/1706.08609,1
2017-07-02 16:44:25+00:00,0,https://arxiv.org/abs/1706.08611,0
2017-07-02 16:44:49+00:00,4,https://arxiv.org/abs/1706.08616,2
2017-07-02 16:45:21+00:00,2,https://arxiv.org/abs/1706.08675,0
2017-07-02 16:45:38+00:00,2,https://arxiv.org/abs/1706.08683,0
2017-07-02 16:46:35+00:00,4,https://arxiv.org/abs/1706.08690,0
2017-07-02 16:47:04+00:00,3,https://arxiv.org/abs/1706.08560,1
2017-06-27 01:03:39+00:00,33,https://arxiv.org/abs/1706.08090,3
2017-06-27 01:10:28+00:00,5,https://arxiv.org/abs/1706.07880,0
2017-06-27 01:10:44+00:00,13,https://arxiv.org/abs/1706.08334,2
2017-06-27 01:11:00+00:00,64,https://arxiv.org/abs/1706.08224,18
2017-06-27 01:11:22+00:00,4,https://arxiv.org/abs/1706.08033,0
2017-06-27 01:11:39+00:00,3,https://arxiv.org/abs/1706.07901,0
2017-06-27 01:11:55+00:00,13,https://arxiv.org/abs/1706.08502,5
2017-06-27 01:12:13+00:00,10,https://arxiv.org/abs/1706.08500,0
2017-06-27 01:12:33+00:00,3,https://arxiv.org/abs/1706.08476,1
2017-06-27 01:12:50+00:00,6,https://arxiv.org/abs/1706.08495,5
2017-06-27 23:39:35+00:00,2,https://arxiv.org/abs/1706.08203,0
2017-06-27 23:39:54+00:00,1,https://arxiv.org/abs/1706.08327,1
2017-06-27 23:40:11+00:00,0,https://arxiv.org/abs/1706.08491,0
2017-06-27 23:40:29+00:00,1,https://arxiv.org/abs/1706.08263,1
2017-06-27 23:40:47+00:00,0,https://arxiv.org/abs/1706.08457,1
2017-06-27 23:41:03+00:00,1,https://arxiv.org/abs/1706.08359,1
2017-06-27 23:41:17+00:00,0,https://arxiv.org/abs/1706.08171,0
2017-06-27 23:41:44+00:00,3,https://arxiv.org/abs/1706.08141,2
2017-06-27 23:42:00+00:00,0,https://arxiv.org/abs/1706.08137,0
2017-06-27 23:42:19+00:00,2,https://arxiv.org/abs/1706.08110,1
2017-06-27 23:42:35+00:00,0,https://arxiv.org/abs/1706.08082,0
2017-06-27 23:42:52+00:00,4,https://arxiv.org/abs/1706.07888,0
2017-06-27 23:43:39+00:00,2,https://arxiv.org/abs/1706.08498,0
2017-06-27 23:43:56+00:00,0,https://arxiv.org/abs/1706.08269,0
2017-06-27 23:44:13+00:00,0,https://arxiv.org/abs/1706.08146,0
2017-06-27 23:44:57+00:00,0,https://arxiv.org/abs/1706.08001,0
2017-06-27 23:45:13+00:00,1,https://arxiv.org/abs/1706.07979,1
2017-06-27 23:45:30+00:00,0,https://arxiv.org/abs/1706.07881,0
2017-06-27 23:46:03+00:00,3,https://arxiv.org/abs/1706.08466,0
2017-06-27 23:46:22+00:00,1,https://arxiv.org/abs/1706.08474,0
2017-06-27 23:46:56+00:00,6,https://arxiv.org/abs/1706.08482,2
2017-06-27 23:47:26+00:00,0,https://arxiv.org/abs/1706.08493,0
2017-06-27 23:47:44+00:00,1,https://arxiv.org/abs/1706.07842,0
2017-06-27 23:48:01+00:00,1,https://arxiv.org/abs/1706.07845,0
2017-06-27 23:48:21+00:00,0,https://arxiv.org/abs/1706.07853,1
2017-06-27 23:48:38+00:00,0,https://arxiv.org/abs/1706.07859,0
2017-06-27 23:48:58+00:00,0,https://arxiv.org/abs/1706.07861,0
2017-06-27 23:49:22+00:00,1,https://arxiv.org/abs/1706.07867,0
2017-06-27 23:49:39+00:00,0,https://arxiv.org/abs/1706.07896,0
2017-06-27 23:49:58+00:00,0,https://arxiv.org/abs/1706.07905,0
2017-06-27 23:50:19+00:00,0,https://arxiv.org/abs/1706.07911,0
2017-06-27 23:50:40+00:00,1,https://arxiv.org/abs/1706.07913,0
2017-06-27 23:51:07+00:00,3,https://arxiv.org/abs/1706.07929,0
2017-06-27 23:51:26+00:00,4,https://arxiv.org/abs/1706.07956,0
2017-06-27 23:51:40+00:00,2,https://arxiv.org/abs/1706.07966,1
2017-06-27 23:52:03+00:00,3,https://arxiv.org/abs/1706.08032,0
2017-06-27 23:52:23+00:00,1,https://arxiv.org/abs/1706.08046,0
2017-06-27 23:52:45+00:00,1,https://arxiv.org/abs/1706.08100,0
2017-06-27 23:53:08+00:00,5,https://arxiv.org/abs/1706.08098,3
2017-06-27 23:53:23+00:00,0,https://arxiv.org/abs/1706.08124,0
2017-06-27 23:53:50+00:00,0,https://arxiv.org/abs/1706.08126,0
2017-06-27 23:54:04+00:00,0,https://arxiv.org/abs/1706.08153,0
2017-06-27 23:54:23+00:00,0,https://arxiv.org/abs/1706.08160,0
2017-06-27 23:54:43+00:00,3,https://arxiv.org/abs/1706.08162,0
2017-06-27 23:55:07+00:00,1,https://arxiv.org/abs/1706.08184,0
2017-06-27 23:55:22+00:00,0,https://arxiv.org/abs/1706.08186,0
2017-06-27 23:55:52+00:00,1,https://arxiv.org/abs/1706.08189,0
2017-06-27 23:56:10+00:00,1,https://arxiv.org/abs/1706.08198,0
2017-06-27 23:56:26+00:00,1,https://arxiv.org/abs/1706.08211,1
2017-06-27 23:56:52+00:00,1,https://arxiv.org/abs/1706.08218,1
2017-06-27 23:58:29+00:00,1,https://arxiv.org/abs/1706.08231,0
2017-06-27 23:59:02+00:00,0,https://arxiv.org/abs/1706.08249,0
2017-06-27 23:59:19+00:00,0,https://arxiv.org/abs/1706.08260,0
2017-06-27 23:59:39+00:00,1,https://arxiv.org/abs/1706.08276,1
2017-06-28 00:00:03+00:00,0,https://arxiv.org/abs/1706.08317,0
2017-06-28 00:00:27+00:00,2,https://arxiv.org/abs/1706.08319,0
2017-06-28 00:00:45+00:00,1,https://arxiv.org/abs/1706.08323,0
2017-06-28 00:01:01+00:00,0,https://arxiv.org/abs/1706.08336,0
2017-06-28 00:01:30+00:00,6,https://arxiv.org/abs/1706.08355,1
2017-06-28 00:02:14+00:00,1,https://arxiv.org/abs/1706.08420,0
2017-06-28 00:02:31+00:00,1,https://arxiv.org/abs/1706.08427,0
2017-06-28 00:02:56+00:00,1,https://arxiv.org/abs/1706.08436,0
2017-06-28 00:03:16+00:00,0,https://arxiv.org/abs/1706.08431,0
2017-06-28 00:03:32+00:00,1,https://arxiv.org/abs/1706.08442,0
2017-06-28 00:04:39+00:00,1,https://arxiv.org/abs/1706.07793,0
2017-06-26 00:53:15+00:00,20,https://arxiv.org/abs/1706.07567,6
2017-06-26 00:53:47+00:00,7,https://arxiv.org/abs/1706.07598,0
2017-06-26 00:54:18+00:00,4,https://arxiv.org/abs/1706.07593,3
2017-06-26 00:54:34+00:00,0,https://arxiv.org/abs/1706.07560,0
2017-06-26 00:54:57+00:00,3,https://arxiv.org/abs/1706.07527,0
2017-06-26 00:55:19+00:00,0,https://arxiv.org/abs/1706.07522,0
2017-06-26 00:55:36+00:00,3,https://arxiv.org/abs/1706.07518,1
2017-06-26 00:55:58+00:00,2,https://arxiv.org/abs/1706.07515,0
2017-06-26 00:56:17+00:00,6,https://arxiv.org/abs/1706.07513,0
2017-06-26 00:56:35+00:00,2,https://arxiv.org/abs/1706.07506,0
2017-06-26 00:56:54+00:00,3,https://arxiv.org/abs/1706.07503,0
2017-06-26 00:57:12+00:00,1,https://arxiv.org/abs/1706.07479,0
2017-06-26 00:57:29+00:00,1,https://arxiv.org/abs/1706.07484,0
2017-06-26 00:57:45+00:00,1,https://arxiv.org/abs/1706.07457,0
2017-06-26 00:58:04+00:00,1,https://arxiv.org/abs/1706.07448,0
2017-06-26 00:58:30+00:00,1,https://arxiv.org/abs/1706.07440,0
2017-06-26 00:58:49+00:00,2,https://arxiv.org/abs/1706.07684,0
2017-06-26 00:59:44+00:00,0,https://arxiv.org/abs/1706.07679,0
2017-06-26 01:00:06+00:00,2,https://arxiv.org/abs/1706.07680,1
2017-06-26 01:00:27+00:00,0,https://arxiv.org/abs/1706.07669,0
2017-06-26 01:00:44+00:00,2,https://arxiv.org/abs/1706.07643,0
2017-06-26 01:01:06+00:00,1,https://arxiv.org/abs/1706.07637,0
2017-06-26 01:01:28+00:00,1,https://arxiv.org/abs/1706.07639,0
2017-06-26 01:01:47+00:00,1,https://arxiv.org/abs/1706.07625,0
2017-06-26 01:02:03+00:00,1,https://arxiv.org/abs/1706.07624,0
2017-06-26 01:02:22+00:00,2,https://arxiv.org/abs/1706.07446,1
2017-06-26 01:02:41+00:00,1,https://arxiv.org/abs/1706.07450,0
2017-06-26 01:03:01+00:00,3,https://arxiv.org/abs/1706.07561,2
2017-06-26 01:03:18+00:00,1,https://arxiv.org/abs/1706.07642,0
2017-06-26 01:04:02+00:00,0,https://arxiv.org/abs/1706.07555,0
2017-06-26 01:04:18+00:00,1,https://arxiv.org/abs/1706.07712,1
2017-06-21 01:00:19+00:00,8,https://arxiv.org/abs/1703.00573,1
2017-06-21 01:12:26+00:00,13,https://arxiv.org/abs/1706.06122,3
2017-06-21 01:12:45+00:00,8,https://arxiv.org/abs/1706.06549,2
2017-06-21 01:13:05+00:00,8,https://arxiv.org/abs/1706.06491,1
2017-06-21 01:13:30+00:00,6,https://arxiv.org/abs/1706.06462,0
2017-06-21 01:14:07+00:00,5,https://arxiv.org/abs/1706.06210,0
2017-06-21 01:14:44+00:00,7,https://arxiv.org/abs/1706.06160,1
2017-06-21 01:15:24+00:00,3,https://arxiv.org/abs/1706.06133,0
2017-06-21 01:16:39+00:00,9,https://arxiv.org/abs/1706.06511,0
2017-06-21 01:16:58+00:00,8,https://arxiv.org/abs/1706.06208,2
2017-06-22 00:42:19+00:00,6,https://arxiv.org/abs/1706.06827,0
2017-06-22 00:43:40+00:00,3,https://arxiv.org/abs/1706.06617,0
2017-06-22 00:44:12+00:00,7,https://arxiv.org/abs/1706.06643,2
2017-06-22 00:46:40+00:00,1,https://arxiv.org/abs/1706.06768,0
2017-06-22 00:48:03+00:00,37,https://arxiv.org/abs/1706.06978,14
2017-06-22 00:51:08+00:00,13,https://arxiv.org/abs/1706.06906,2
2017-06-22 00:53:54+00:00,12,https://arxiv.org/abs/1706.06969,2
2017-06-25 16:05:44+00:00,2,https://arxiv.org/abs/1706.07220,1
2017-06-25 16:06:04+00:00,3,https://arxiv.org/abs/1706.07147,0
2017-06-25 16:06:40+00:00,1,https://arxiv.org/abs/1706.07258,0
2017-06-25 16:07:02+00:00,0,https://arxiv.org/abs/1706.07180,0
2017-06-25 16:07:17+00:00,7,https://arxiv.org/abs/1706.07101,0
2017-06-25 16:07:39+00:00,1,https://arxiv.org/abs/1706.07094,2
2017-06-25 16:07:51+00:00,2,https://arxiv.org/abs/1706.07206,0
2017-06-25 16:08:18+00:00,0,https://arxiv.org/abs/1706.07193,0
2017-06-25 16:08:38+00:00,3,https://arxiv.org/abs/1706.07167,0
2017-06-25 16:09:09+00:00,7,https://arxiv.org/abs/1706.07179,0
2017-06-25 16:10:00+00:00,5,https://arxiv.org/abs/1706.07230,2
2017-06-25 16:10:18+00:00,0,https://arxiv.org/abs/1706.07238,0
2017-06-25 16:10:45+00:00,0,https://arxiv.org/abs/1706.07251,0
2017-06-25 16:11:21+00:00,53,https://arxiv.org/abs/1706.07269,13
2017-06-25 16:11:36+00:00,19,https://arxiv.org/abs/1706.07276,5
2017-06-25 16:11:58+00:00,0,https://arxiv.org/abs/1706.07296,0
2017-06-25 16:12:40+00:00,0,https://arxiv.org/abs/1706.07346,0
2017-06-25 16:13:12+00:00,6,https://arxiv.org/abs/1706.07342,1
2017-06-25 16:13:36+00:00,1,https://arxiv.org/abs/1706.07351,0
2017-06-25 16:13:55+00:00,2,https://arxiv.org/abs/1706.07365,0
2017-06-25 16:14:54+00:00,2,https://arxiv.org/abs/1706.07397,0
2017-06-25 16:15:41+00:00,0,https://arxiv.org/abs/1706.07103,0
2017-06-25 16:21:14+00:00,0,https://arxiv.org/abs/1706.07162,0
2017-06-25 16:21:31+00:00,2,https://arxiv.org/abs/1706.07043,0
2017-06-25 16:22:17+00:00,8,https://arxiv.org/abs/1706.07068,3
2017-06-25 16:22:32+00:00,3,https://arxiv.org/abs/1706.07098,0
2017-06-25 16:23:06+00:00,0,https://arxiv.org/abs/1706.07119,0
2017-06-25 16:23:26+00:00,0,https://arxiv.org/abs/1706.07144,0
2017-06-25 16:23:47+00:00,1,https://arxiv.org/abs/1706.07145,0
2017-06-25 16:24:14+00:00,4,https://arxiv.org/abs/1706.07156,1
2017-06-25 16:24:41+00:00,3,https://arxiv.org/abs/1706.07160,0
2017-06-25 16:24:58+00:00,3,https://arxiv.org/abs/1706.06613,0
2017-06-25 16:25:21+00:00,1,https://arxiv.org/abs/1706.06620,0
2017-06-25 16:25:42+00:00,1,https://arxiv.org/abs/1706.06629,0
2017-06-25 16:25:58+00:00,1,https://arxiv.org/abs/1706.06636,0
2017-06-25 16:26:14+00:00,0,https://arxiv.org/abs/1706.06660,0
2017-06-25 16:26:42+00:00,1,https://arxiv.org/abs/1706.06681,0
2017-06-25 16:27:09+00:00,1,https://arxiv.org/abs/1706.06694,1
2017-06-25 16:29:38+00:00,1,https://arxiv.org/abs/1706.06696,1
2017-06-25 16:30:09+00:00,0,https://arxiv.org/abs/1706.06702,0
2017-06-25 16:30:34+00:00,0,https://arxiv.org/abs/1706.06706,0
2017-06-25 16:30:52+00:00,0,https://arxiv.org/abs/1706.06720,0
2017-06-25 16:31:26+00:00,1,https://arxiv.org/abs/1706.06749,0
2017-06-25 16:32:00+00:00,0,https://arxiv.org/abs/1706.06759,0
2017-06-25 16:32:33+00:00,3,https://arxiv.org/abs/1706.06792,0
2017-06-25 16:33:03+00:00,2,https://arxiv.org/abs/1706.06810,0
2017-06-25 16:34:31+00:00,1,https://arxiv.org/abs/1706.06859,0
2017-06-25 16:34:45+00:00,2,https://arxiv.org/abs/1706.06873,0
2017-06-25 16:35:28+00:00,2,https://arxiv.org/abs/1706.06896,0
2017-06-25 16:36:53+00:00,2,https://arxiv.org/abs/1706.06905,0
2017-06-25 16:37:28+00:00,3,https://arxiv.org/abs/1706.06918,2
2017-06-25 16:38:59+00:00,0,https://arxiv.org/abs/1706.06931,0
2017-06-25 16:39:17+00:00,1,https://arxiv.org/abs/1706.06982,0
2017-06-25 16:39:33+00:00,2,https://arxiv.org/abs/1706.06987,0
2017-06-25 16:39:57+00:00,4,https://arxiv.org/abs/1706.06996,0
2017-06-25 16:40:13+00:00,0,https://arxiv.org/abs/1706.07036,0
2017-06-25 16:40:38+00:00,0,https://arxiv.org/abs/1706.06619,0
2017-06-25 16:41:13+00:00,1,https://arxiv.org/abs/1706.06838,2
2017-06-25 16:41:33+00:00,1,https://arxiv.org/abs/1706.06941,0
2017-06-25 16:42:28+00:00,2,https://arxiv.org/abs/1706.06974,0
2017-06-25 16:42:47+00:00,0,https://arxiv.org/abs/1706.07001,0
2017-06-25 16:43:14+00:00,1,https://arxiv.org/abs/1706.06691,0
2017-06-25 16:43:31+00:00,1,https://arxiv.org/abs/1706.06952,0
2017-06-25 16:44:05+00:00,1,https://arxiv.org/abs/1706.06927,0
2017-06-25 16:44:30+00:00,2,https://arxiv.org/abs/1706.06782,0
2017-06-25 16:45:07+00:00,2,https://arxiv.org/abs/1706.06695,0
2017-06-25 16:45:24+00:00,0,https://arxiv.org/abs/1706.06699,0
2017-06-25 16:45:55+00:00,1,https://arxiv.org/abs/1706.06428,2
2017-06-25 16:46:23+00:00,1,https://arxiv.org/abs/1706.06185,1
2017-06-25 16:47:01+00:00,1,https://arxiv.org/abs/1706.06689,0
2017-06-25 16:47:21+00:00,0,https://arxiv.org/abs/1706.06344,0
2017-06-25 16:47:42+00:00,0,https://arxiv.org/abs/1706.06195,0
2017-06-25 16:48:06+00:00,0,https://arxiv.org/abs/1706.06296,0
2017-06-25 16:48:26+00:00,1,https://arxiv.org/abs/1706.06136,0
2017-06-25 16:48:41+00:00,1,https://arxiv.org/abs/1706.06178,0
2017-06-25 16:50:02+00:00,0,https://arxiv.org/abs/1706.06569,0
2017-06-25 16:50:40+00:00,2,https://arxiv.org/abs/1706.06529,1
2017-06-25 16:50:58+00:00,0,https://arxiv.org/abs/1706.06341,0
2017-06-25 16:51:25+00:00,2,https://arxiv.org/abs/1706.06525,1
2017-06-25 16:51:44+00:00,0,https://arxiv.org/abs/1706.06542,0
2017-06-25 16:52:13+00:00,0,https://arxiv.org/abs/1706.06409,0
2017-06-25 16:52:34+00:00,1,https://arxiv.org/abs/1706.06415,0
2017-06-25 16:53:01+00:00,1,https://arxiv.org/abs/1706.06419,0
2017-06-25 16:53:27+00:00,0,https://arxiv.org/abs/1706.06454,0
2017-06-25 16:53:45+00:00,0,https://arxiv.org/abs/1706.06480,0
2017-06-25 16:54:06+00:00,2,https://arxiv.org/abs/1706.06134,0
2017-06-25 16:54:47+00:00,2,https://arxiv.org/abs/1706.06169,0
2017-06-25 16:55:39+00:00,1,https://arxiv.org/abs/1706.06176https://arxiv.org/abs/1706.06176,0
2017-06-25 16:55:57+00:00,0,https://arxiv.org/abs/1706.06177,1
2017-06-25 16:56:35+00:00,1,https://arxiv.org/abs/1706.06247,0
2017-06-25 16:57:10+00:00,1,https://arxiv.org/abs/1706.06275,0
2017-06-25 16:57:30+00:00,0,https://arxiv.org/abs/1706.06274,0
2017-06-25 16:58:03+00:00,1,https://arxiv.org/abs/1706.06279,0
2017-06-25 16:58:21+00:00,1,https://arxiv.org/abs/1706.06314,0
2017-06-25 16:58:47+00:00,0,https://arxiv.org/abs/1706.06328,0
2017-06-25 16:59:05+00:00,3,https://arxiv.org/abs/1706.06368,0
2017-06-25 16:59:45+00:00,3,https://arxiv.org/abs/1706.06366,1
2017-06-25 17:00:00+00:00,1,https://arxiv.org/abs/1706.06363,0
2017-06-24 13:34:01+00:00,0,https://arxiv.org/abs/1706.05064,12
2017-06-23 10:23:41+00:00,0,https://arxiv.org/abs/1706.06383,2
2017-06-23 00:49:18+00:00,92,https://arxiv.org/abs/1706.07162,33
2017-06-21 08:23:41+00:00,0,https://arxiv.org/abs/1703.05175,45
2017-06-20 00:49:55+00:00,30,https://arxiv.org/abs/1706.06083,5
2017-06-20 00:52:27+00:00,6,https://arxiv.org/abs/1706.05749,0
2017-06-20 00:53:31+00:00,3,https://arxiv.org/abs/1706.05806,3
2017-06-20 00:54:51+00:00,4,https://arxiv.org/abs/1706.05966,0
2017-06-20 00:55:59+00:00,5,https://arxiv.org/abs/1706.05374,0
2017-06-20 00:57:52+00:00,4,https://arxiv.org/abs/1706.05394,0
2017-06-20 00:59:45+00:00,2,https://arxiv.org/abs/1706.05699,0
2017-06-20 01:01:47+00:00,12,https://arxiv.org/abs/1706.05744,4
2017-06-20 01:03:23+00:00,8,https://arxiv.org/abs/1706.05477,0
2017-06-20 01:04:52+00:00,7,https://arxiv.org/abs/1706.05565,1
2017-06-20 22:46:15+00:00,1,https://arxiv.org/abs/1706.05681,1
2017-06-20 22:46:43+00:00,0,https://arxiv.org/abs/1706.05801,0
2017-06-20 22:47:05+00:00,0,https://arxiv.org/abs/1706.05850,0
2017-06-20 22:47:33+00:00,0,https://arxiv.org/abs/1706.05395,0
2017-06-20 22:47:52+00:00,0,https://arxiv.org/abs/1706.05858,0
2017-06-20 22:48:09+00:00,1,https://arxiv.org/abs/1706.05904,0
2017-06-20 22:48:27+00:00,0,https://arxiv.org/abs/1706.05796,0
2017-06-20 22:49:16+00:00,1,https://arxiv.org/abs/1706.05932,0
2017-06-20 22:49:33+00:00,0,https://arxiv.org/abs/1706.05446,1
2017-06-20 22:49:52+00:00,0,https://arxiv.org/abs/1706.05736,0
2017-06-20 22:50:11+00:00,1,https://arxiv.org/abs/1706.05916,0
2017-06-20 22:50:54+00:00,2,https://arxiv.org/abs/1706.05924,0
2017-06-20 22:51:13+00:00,0,https://arxiv.org/abs/1706.05928,0
2017-06-20 22:51:35+00:00,0,https://arxiv.org/abs/1706.05952,0
2017-06-20 22:51:50+00:00,1,https://arxiv.org/abs/1706.05985,0
2017-06-20 22:52:06+00:00,0,https://arxiv.org/abs/1706.05993,0
2017-06-20 22:52:20+00:00,0,https://arxiv.org/abs/1706.05995,0
2017-06-20 22:52:37+00:00,0,https://arxiv.org/abs/1706.05999,0
2017-06-20 22:52:55+00:00,0,https://arxiv.org/abs/1706.06051,0
2017-06-20 22:53:44+00:00,0,https://arxiv.org/abs/1706.06060,0
2017-06-20 22:54:00+00:00,2,https://arxiv.org/abs/1706.06064,0
2017-06-20 22:54:19+00:00,2,https://arxiv.org/abs/1706.06084,1
2017-06-20 22:55:16+00:00,3,https://arxiv.org/abs/1706.04702,1
2017-06-20 22:56:20+00:00,0,https://arxiv.org/abs/1706.05378,0
2017-06-20 22:56:48+00:00,0,https://arxiv.org/abs/1706.05439,0
2017-06-20 22:57:20+00:00,6,https://arxiv.org/abs/1706.05791,1
2017-06-20 22:57:36+00:00,0,https://arxiv.org/abs/1706.05825,0
2017-06-20 22:57:54+00:00,0,https://arxiv.org/abs/1706.05674,0
2017-06-20 22:58:15+00:00,3,https://arxiv.org/abs/1706.05683,0
2017-06-20 22:58:35+00:00,2,https://arxiv.org/abs/1706.05692,0
2017-06-20 22:58:54+00:00,3,https://arxiv.org/abs/1706.05719,0
